FECHA (YYMMDD);HORA (HHMM);;
161211;0100;0,552262;
161211;0200;1,48342;
161211;0300;0,725888;
161211;0400;1,67782;
161211;0500;1,58153;
161211;0600;0,562447;
161211;0700;0,908804;
161211;0800;3,50924;
161211;0900;3,66831;
161211;1000;5,49204;
161211;1100;7,38833;
161211;1200;6,76976;
161211;1300;8,49332;
161211;1400;9,78981;
161211;1500;9,73064;
161211;1600;8,52463;
161211;1700;8,47643;
161211;1800;7,35828;
161211;1900;6,53515;
161211;2000;6,04321;
161211;2100;5,50667;
161211;2200;3,70924;
161211;2300;2,8101;
161212;0000;2,38307;
161212;0100;1,86444;
161212;0200;1,9256;
161212;0300;0,364924;
161212;0400;0,297657;
161212;0500;0,959674;
161212;0600;2,19898;
161212;0700;0,704853;
161212;0800;1,59843;
161212;0900;2,6746;
161212;1000;4,688;
161212;1100;5,62827;
161212;1200;6,14503;
161212;1300;8,80011;
161212;1400;9,49338;
161212;1500;9,18663;
161212;1600;9,11172;
161212;1700;8,42029;
161212;1800;6,66358;
161212;1900;6,19447;
161212;2000;5,66545;
161212;2100;4,52113;
161212;2200;2,87833;
161212;2300;1,75646;
161213;0000;1,96574;
161213;0100;0,654874;
161213;0200;1,32941;
161213;0300;0,334182;
161213;0400;1,6122;
161213;0500;0,145813;
161213;0600;0,750628;
161213;0700;0,375861;
161213;0800;1,36557;
161213;0900;2,38317;
161213;1000;2,26015;
161213;1100;3,34173;
161213;1200;5,51415;
161213;1300;5,95777;
161213;1400;7,06595;
161213;1500;6,05185;
161213;1600;5,68406;
161213;1700;6,84267;
161213;1800;6,36111;
161213;1900;1,62686;
161213;2000;1,54001;
161213;2100;0,0759197;
161213;2200;2,33963;
161213;2300;3,96385;
161214;0000;3,44945;
161214;0100;2,24112;
161214;0200;2,83791;
161214;0300;0,763744;
161214;0400;1,33452;
161214;0500;0,277164;
161214;0600;0,896132;
161214;0700;0,108736;
161214;0800;1,0683;
161214;0900;2,6507;
161214;1000;2,30003;
161214;1100;0,665753;
161214;1200;2,20902;
161214;1300;0,522464;
161214;1400;2,41394;
161214;1500;3,23468;
161214;1600;2,54331;
161214;1700;1,98564;
161214;1800;1,82429;
161214;1900;1,24824;
161214;2000;0,371187;
161214;2100;0,199014;
161214;2200;0,348515;
161214;2300;0,591696;
161215;0000;0,920477;
161215;0100;0,421773;
161215;0200;0,385393;
161215;0300;0,764575;
161215;0400;1,01829;
161215;0500;3,01845;
161215;0600;3,06649;
161215;0700;2,92755;
161215;0800;2,25583;
161215;0900;2,15548;
161215;1000;1,3476;
161215;1100;1,42544;
161215;1200;1,22835;
161215;1300;3,35247;
161215;1400;3,17657;
161215;1500;3,2865;
161215;1600;2,60641;
161215;1700;1,69823;
161215;1800;1,60012;
161215;1900;0,538266;
161215;2000;0,595763;
161215;2100;0,957933;
161215;2200;0,667482;
161215;2300;0,309132;
161216;0000;0,770489;
161216;0100;0,668617;
161216;0200;0,652808;
161216;0300;1,41072;
161216;0400;1,22338;
161216;0500;1,70988;
161216;0600;1,24908;
161216;0700;1,45028;
161216;0800;0,925286;
161216;0900;0,77484;
161216;1000;1,87268;
161216;1100;1,49231;
161216;1200;2,11007;
161216;1300;2,97419;
161216;1400;2,80812;
161216;1500;3,01267;
161216;1600;2,25362;
161216;1700;2,38059;
161216;1800;3,34882;
161216;1900;3,26424;
161216;2000;3,52614;
161216;2100;3,03481;
161216;2200;1,937;
161216;2300;0,18939;
161217;0000;1,91964;
161217;0100;1,35336;
161217;0200;0,246586;
161217;0300;0,442702;
161217;0400;0,473611;
161217;0500;0,372488;
161217;0600;0,433207;
161217;0700;1,04139;
161217;0800;2,04606;
161217;0900;2,87342;
161217;1000;3,01195;
161217;1100;2,23354;
161217;1200;2,91908;
161217;1300;2,08957;
161217;1400;2,23458;
161217;1500;2,18535;
161217;1600;2,00653;
161217;1700;1,89643;
161217;1800;3,00034;
161217;1900;4,50781;
161217;2000;3,74361;
161217;2100;2,32496;
161217;2200;1,03522;
161217;2300;4,18438;
161218;0000;4,31709;
161218;0100;2,77765;
161218;0200;2,34563;
161218;0300;2,59291;
161218;0400;2,14499;
161218;0500;1,98158;
161218;0600;1,46658;
161218;0700;1,84709;
161218;0800;3,66778;
161218;0900;4,44899;
161218;1000;5,18452;
161218;1100;5,45436;
161218;1200;5,77876;
161218;1300;6,38673;
161218;1400;6,06251;
161218;1500;7,0267;
161218;1600;8,31615;
161218;1700;6,02351;
161218;1800;5,84158;
161218;1900;4,67892;
161218;2000;3,4272;
161218;2100;2,77074;
161218;2200;1,73022;
161218;2300;0,248706;
161219;0000;0,797451;
161219;0100;0,534685;
161219;0200;1,03352;
161219;0300;2,3246;
161219;0400;2,03886;
161219;0500;0,629553;
161219;0600;0,169358;
161219;0700;0,44507;
161219;0800;1,89894;
161219;0900;3,18692;
161219;1000;0,537204;
161219;1100;1,49882;
161219;1200;3,90455;
161219;1300;2,71524;
161219;1400;2,80963;
161219;1500;2,77462;
161219;1600;2,8843;
161219;1700;2,30604;
161219;1800;2,36971;
161219;1900;2,70444;
161219;2000;2,56986;
161219;2100;2,8298;
161219;2200;2,66591;
161219;2300;1,39554;
161220;0000;0,341193;
161220;0100;0,315226;
161220;0200;0,275394;
161220;0300;1,0284;
161220;0400;1,1647;
161220;0500;0,374501;
161220;0600;1,73168;
161220;0700;0,846956;
161220;0800;1,37563;
161220;0900;2,77281;
161220;1000;2,99012;
161220;1100;3,19272;
161220;1200;3,10143;
161220;1300;2,93336;
161220;1400;2,80022;
161220;1500;2,67029;
161220;1600;2,57724;
161220;1700;2,3688;
161220;1800;4,11321;
161220;1900;5,99023;
161220;2000;4,94535;
161220;2100;3,65993;
161220;2200;3,06235;
161220;2300;3,64203;
161221;0000;2,65431;
161221;0100;2,2586;
161221;0200;2,55497;
161221;0300;1,84033;
161221;0400;1,91307;
161221;0500;2,10224;
161221;0600;1,69252;
161221;0700;0,793185;
161221;0800;1,60174;
161221;0900;4,25034;
161221;1000;5,66096;
161221;1100;5,82481;
161221;1200;7,59151;
161221;1300;9,2719;
161221;1400;10,5816;
161221;1500;11,0138;
161221;1600;10,328;
161221;1700;10,0691;
161221;1800;9,59334;
161221;1900;6,98284;
161221;2000;5,60472;
161221;2100;5,19377;
161221;2200;4,26085;
161221;2300;4,12524;
161222;0000;3,52232;
161222;0100;2,26406;
161222;0200;2,34362;
161222;0300;1,59577;
161222;0400;1,19085;
161222;0500;2,12307;
161222;0600;1,31628;
161222;0700;1,19319;
161222;0800;2,71166;
161222;0900;2,67624;
161222;1000;2,85188;
161222;1100;3,44818;
161222;1200;5,57253;
161222;1300;6,37967;
161222;1400;6,67437;
161222;1500;7,18925;
161222;1600;7,60691;
161222;1700;6,20602;
161222;1800;6,25746;
161222;1900;6,04903;
161222;2000;5,06238;
161222;2100;4,08712;
161222;2200;3,14014;
161222;2300;2,65282;
161223;0000;1,78497;
161223;0100;0,45643;
161223;0200;0,25435;
161223;0300;0,949665;
161223;0400;2,36135;
161223;0500;3,17403;
161223;0600;2,82241;
161223;0700;1,3635;
161223;0800;2,73956;
161223;0900;1,74299;
161223;1000;2,1103;
161223;1100;2,78418;
161223;1200;2,70953;
161223;1300;3,1259;
161223;1400;2,8207;
161223;1500;2,9017;
161223;1600;2,36815;
161223;1700;3,73342;
161223;1800;4,26615;
161223;1900;3,78688;
161223;2000;2,13696;
161223;2100;0,622814;
161223;2200;1,13974;
161223;2300;2,54889;
161224;0000;2,49744;
161224;0100;2,37309;
161224;0200;1,55016;
161224;0300;0,658858;
161224;0400;0,815732;
161224;0500;0,423337;
161224;0600;0,633291;
161224;0700;0,454577;
161224;0800;1,2039;
161224;0900;2,24172;
161224;1000;3,61338;
161224;1100;3,71406;
161224;1200;2,61787;
161224;1300;2,72319;
161224;1400;3,39239;
161224;1500;4,1339;
161224;1600;3,87778;
161224;1700;2,99122;
161224;1800;2,65497;
161224;1900;2,32614;
161224;2000;1,10242;
161224;2100;1,21816;
161224;2200;0,346094;
161224;2300;1,07045;
161225;0000;1,39694;
161225;0100;1,73705;
161225;0200;1,63349;
161225;0300;1,68972;
161225;0400;2,43607;
161225;0500;2,306;
161225;0600;1,94144;
161225;0700;1,87069;
161225;0800;2,2567;
161225;0900;2,6146;
161225;1000;3,09213;
161225;1100;3,52137;
161225;1200;3,40926;
161225;1300;3,16725;
161225;1400;2,96218;
161225;1500;2,89718;
161225;1600;1,53154;
161225;1700;0,675684;
161225;1800;0,918521;
161225;1900;0,225753;
161225;2000;0,0680952;
161225;2100;0,597536;
161225;2200;1,78035;
161225;2300;1,88951;
161226;0000;1,37636;
161226;0100;0,865552;
161226;0200;4,49191;
161226;0300;3,30875;
161226;0400;2,60944;
161226;0500;1,43858;
161226;0600;1,16893;
161226;0700;0,641466;
161226;0800;0,415764;
161226;0900;1,67215;
161226;1000;1,74654;
161226;1100;2,36179;
161226;1200;2,98476;
161226;1300;3,17118;
161226;1400;5,74229;
161226;1500;5,06188;
161226;1600;5,60484;
161226;1700;6,49523;
161226;1800;7,95139;
161226;1900;7,01529;
161226;2000;6,53707;
161226;2100;5,35817;
161226;2200;3,18439;
161226;2300;2,06476;
161227;0000;0,379573;
161227;0100;0,530053;
161227;0200;1,13136;
161227;0300;2,08138;
161227;0400;0,564918;
161227;0500;0,410254;
161227;0600;0,7513;
161227;0700;1,72435;
161227;0800;1,4756;
161227;0900;2,36616;
161227;1000;2,746;
161227;1100;4,18118;
161227;1200;5,15718;
161227;1300;5,4536;
161227;1400;5,93364;
161227;1500;5,50034;
161227;1600;3,9334;
161227;1700;3,42885;
161227;1800;2,57597;
161227;1900;1,71455;
161227;2000;1,62978;
161227;2100;0,61094;
161227;2200;1,19641;
161227;2300;1,87061;
161228;0000;1,98428;
161228;0100;2,39985;
161228;0200;2,32243;
161228;0300;1,99424;
161228;0400;1,54806;
161228;0500;1,54228;
161228;0600;2,0439;
161228;0700;2,22675;
161228;0800;2,38156;
161228;0900;2,41537;
161228;1000;1,12187;
161228;1100;1,23312;
161228;1200;3,1148;
161228;1300;3,58286;
161228;1400;3,04317;
161228;1500;3,01368;
161228;1600;2,77399;
161228;1700;2,58001;
161228;1800;2,37992;
161228;1900;1,19991;
161228;2000;0,738243;
161228;2100;1,27623;
161228;2200;1,20009;
161228;2300;1,02129;
161229;0000;0,577077;
161229;0100;0,313372;
161229;0200;0,30751;
161229;0300;0,344878;
161229;0400;0,258547;
161229;0500;0,127265;
161229;0600;1,36028;
161229;0700;0,312762;
161229;0800;1,14698;
161229;0900;1,82193;
161229;1000;1,64407;
161229;1100;0,987055;
161229;1200;0,945206;
161229;1300;1,65748;
161229;1400;2,69328;
161229;1500;2,76381;
161229;1600;3,04691;
161229;1700;3,0756;
161229;1800;2,45738;
161229;1900;1,11027;
161229;2000;0,83631;
161229;2100;0,423566;
161229;2200;0,348632;
161229;2300;0,4447;
161230;0000;0,287959;
161230;0100;0,447948;
161230;0200;0,402396;
161230;0300;0,437924;
161230;0400;0,443984;
161230;0500;0,230252;
161230;0600;0,443278;
161230;0700;1,77449;
161230;0800;0,4427;
161230;0900;1,86822;
161230;1000;2,20976;
161230;1100;2,31532;
161230;1200;3,40188;
161230;1300;3,41371;
161230;1400;2,4523;
161230;1500;2,55934;
161230;1600;2,49215;
161230;1700;2,28546;
161230;1800;3,83469;
161230;1900;2,86178;
161230;2000;2,61109;
161230;2100;2,41252;
161230;2200;2,40811;
161230;2300;3,12642;
161231;0000;1,043;
161231;0100;0,441485;
161231;0200;1,49123;
161231;0300;1,22042;
161231;0400;0,944541;
161231;0500;0,187909;
161231;0600;0,594839;
161231;0700;0,851892;
161231;0800;0,487645;
161231;0900;1,30495;
161231;1000;2,53439;
161231;1100;2,64305;
161231;1200;3,44985;
161231;1300;3,43176;
161231;1400;4,77094;
161231;1500;4,36269;
161231;1600;4,39377;
161231;1700;4,50022;
161231;1800;3,92298;
161231;1900;4,1073;
161231;2000;4,32953;
161231;2100;3,7087;
161231;2200;3,30004;
161231;2300;3,04972;
170101;0000;1,25773;
170101;0100;1,00799;
170101;0200;0,382255;
170101;0300;0,430625;
170101;0400;0,134361;
170101;0500;0,528211;
170101;0600;1,0059;
170101;0700;0,508263;
170101;0800;0,377256;
170101;0900;2,47775;
170101;1000;3,193;
170101;1100;5,96468;
170101;1200;4,91632;
170101;1300;4,98259;
170101;1400;6,63368;
170101;1500;8,96677;
170101;1600;8,92674;
170101;1700;8,05791;
170101;1800;7,41633;
170101;1900;6,50698;
170101;2000;5,95226;
170101;2100;5,1111;
170101;2200;3,50581;
170101;2300;3,25065;
170102;0000;2,77314;
170102;0100;2,22108;
170102;0200;2,06975;
170102;0300;1,07266;
170102;0400;0,960159;
170102;0500;2,4473;
170102;0600;1,16359;
170102;0700;0,787128;
170102;0800;0,825507;
170102;0900;1,91619;
170102;1000;3,31421;
170102;1100;4,4211;
170102;1200;4,80238;
170102;1300;4,40567;
170102;1400;6,10919;
170102;1500;7,17901;
170102;1600;8,02838;
170102;1700;7,44895;
170102;1800;7,63829;
170102;1900;6,3415;
170102;2000;5,69247;
170102;2100;4,4197;
170102;2200;4,00756;
170102;2300;4,06713;
170103;0000;2,91275;
170103;0100;1,84807;
170103;0200;3,44449;
170103;0300;3,6627;
170103;0400;3,19064;
170103;0500;2,13306;
170103;0600;0,744627;
170103;0700;0,471699;
170103;0800;1,22369;
170103;0900;2,48058;
170103;1000;5,55897;
170103;1100;5,93502;
170103;1200;7,2931;
170103;1300;8,9765;
170103;1400;9,91856;
170103;1500;10,4105;
170103;1600;10,4115;
170103;1700;8,79041;
170103;1800;6,59805;
170103;1900;6,06484;
170103;2000;4,95537;
170103;2100;3,80423;
170103;2200;3,50009;
170103;2300;3,37676;
170104;0000;3,7673;
170104;0100;3,62116;
170104;0200;2,33308;
170104;0300;2,41348;
170104;0400;1,67563;
170104;0500;0,65097;
170104;0600;0,429251;
170104;0700;0,518857;
170104;0800;1,60481;
170104;0900;3,87968;
170104;1000;5,97011;
170104;1100;6,72934;
170104;1200;9,13225;
170104;1300;9,45174;
170104;1400;9,0365;
170104;1500;6,70687;
170104;1600;7,08324;
170104;1700;7,28849;
170104;1800;6,96365;
170104;1900;6,40138;
170104;2000;5,20255;
170104;2100;3,01835;
170104;2200;1,51953;
170104;2300;2,02291;
170105;0000;0,91149;
170105;0100;1,14452;
170105;0200;2,31843;
170105;0300;2,12883;
170105;0400;1,50355;
170105;0500;0,381132;
170105;0600;0,270428;
170105;0700;0,677391;
170105;0800;1,60666;
170105;0900;1,7533;
170105;1000;2,31018;
170105;1100;2,86207;
170105;1200;3,0954;
170105;1300;3,13485;
170105;1400;2,8064;
170105;1500;2,4621;
170105;1600;1,99636;
170105;1700;2,15638;
170105;1800;2,12608;
170105;1900;1,91449;
170105;2000;1,57376;
170105;2100;2,35973;
170105;2200;1,99582;
170105;2300;0,497898;
170106;0000;1,45701;
170106;0100;1,48055;
170106;0200;2,29504;
170106;0300;1,35741;
170106;0400;1,26106;
170106;0500;1,07145;
170106;0600;1,96433;
170106;0700;0,593524;
170106;0800;1,29691;
170106;0900;2,34365;
170106;1000;2,57005;
170106;1100;2,55964;
170106;1200;2,84355;
170106;1300;2,70268;
170106;1400;2,96946;
170106;1500;2,59765;
170106;1600;2,40236;
170106;1700;2,13088;
170106;1800;1,86372;
170106;1900;0,902174;
170106;2000;0,443599;
170106;2100;0,449485;
170106;2200;0,23088;
170106;2300;0,401237;
170107;0000;;
170107;0100;;
170107;0200;;
170107;0300;;
170107;0400;;
170107;0500;0,261847;
170107;0600;1,51723;
170107;0700;0,972792;
170107;0800;0,610206;
170107;0900;1,49382;
170107;1000;2,52463;
170107;1100;3,02647;
170107;1200;3,62807;
170107;1300;2,8023;
170107;1400;2,50228;
170107;1500;2,27355;
170107;1600;2,14409;
170107;1700;1,89037;
170107;1800;2,07996;
170107;1900;2,02821;
170107;2000;0,582825;
170107;2100;1,60219;
170107;2200;0,579829;
170107;2300;0,926961;
170108;0000;2,9611;
170108;0100;3,23562;
170108;0200;0,950676;
170108;0300;0,052889;
170108;0400;1,66335;
170108;0500;0,101856;
170108;0600;0,637234;
170108;0700;0,0860628;
170108;0800;0,842821;
170108;0900;0,981186;
170108;1000;1,62546;
170108;1100;2,4579;
170108;1200;2,40189;
170108;1300;2,51799;
170108;1400;2,20043;
170108;1500;2,31954;
170108;1600;2,0811;
170108;1700;2,27031;
170108;1800;3,70079;
170108;1900;3,31953;
170108;2000;2,56803;
170108;2100;1,76896;
170108;2200;0,893148;
170108;2300;0,80969;
170109;0000;0,722916;
170109;0100;2,17346;
170109;0200;1,48513;
170109;0300;0,949325;
170109;0400;0,784452;
170109;0500;1,43791;
170109;0600;2,01761;
170109;0700;0,515953;
170109;0800;1,06142;
170109;0900;1,5065;
170109;1000;1,87936;
170109;1100;3,45642;
170109;1200;5,79021;
170109;1300;6,17434;
170109;1400;6,09826;
170109;1500;6,7716;
170109;1600;6,84276;
170109;1700;6,26474;
170109;1800;6,50696;
170109;1900;6,14015;
170109;2000;5,6177;
170109;2100;3,7679;
170109;2200;2,92016;
170109;2300;2,49082;
170110;0000;2,50183;
170110;0100;2,27789;
170110;0200;1,19851;
170110;0300;0,263975;
170110;0400;0,271317;
170110;0500;2,60979;
170110;0600;1,21113;
170110;0700;0,682381;
170110;0800;1,60162;
170110;0900;2,09234;
170110;1000;2,1292;
170110;1100;3,17426;
170110;1200;3,31685;
170110;1300;2,68306;
170110;1400;2,59005;
170110;1500;3,09793;
170110;1600;3,5561;
170110;1700;2,86076;
170110;1800;2,30251;
170110;1900;2,95369;
170110;2000;0,954299;
170110;2100;0,341051;
170110;2200;1,03571;
170110;2300;2,26967;
170111;0000;2,45011;
170111;0100;2,3933;
170111;0200;2,54614;
170111;0300;1,69857;
170111;0400;0,13559;
170111;0500;0,437671;
170111;0600;0,590431;
170111;0700;2,52469;
170111;0800;3,35984;
170111;0900;1,31546;
170111;1000;2,02991;
170111;1100;2,74245;
170111;1200;2,28384;
170111;1300;2,67103;
170111;1400;2,63885;
170111;1500;2,75059;
170111;1600;2,6971;
170111;1700;2,48389;
170111;1800;2,4905;
170111;1900;3,10468;
170111;2000;2,26855;
170111;2100;0,503143;
170111;2200;1,92162;
170111;2300;0,862726;
170112;0000;0,665124;
170112;0100;1,7729;
170112;0200;2,87103;
170112;0300;3,14198;
170112;0400;3,36186;
170112;0500;3,58721;
170112;0600;1,91469;
170112;0700;2,30401;
170112;0800;3,00231;
170112;0900;0,900282;
170112;1000;1,04712;
170112;1100;2,69118;
170112;1200;2,23949;
170112;1300;3,15132;
170112;1400;2,70795;
170112;1500;2,52638;
170112;1600;2,42286;
170112;1700;2,75509;
170112;1800;4,57;
170112;1900;5,28688;
170112;2000;3,88257;
170112;2100;1,22853;
170112;2200;1,44861;
170112;2300;2,67829;
170113;0000;1,65236;
170113;0100;2,2045;
170113;0200;2,20819;
170113;0300;2,80307;
170113;0400;0,810411;
170113;0500;0,576666;
170113;0600;0,23053;
170113;0700;0,354787;
170113;0800;0,467987;
170113;0900;2,32249;
170113;1000;3,1862;
170113;1100;2,56129;
170113;1200;2,61731;
170113;1300;2,48018;
170113;1400;3,24435;
170113;1500;2,9731;
170113;1600;3,1793;
170113;1700;3,70731;
170113;1800;4,17166;
170113;1900;3,35202;
170113;2000;0,490666;
170113;2100;0,740555;
170113;2200;2,68333;
170113;2300;2,41552;
170114;0000;2,15547;
170114;0100;1,12012;
170114;0200;0,217487;
170114;0300;2,00158;
170114;0400;1,99597;
170114;0500;1,84718;
170114;0600;1,71922;
170114;0700;1,72241;
170114;0800;1,63336;
170114;0900;2,06058;
170114;1000;2,70311;
170114;1100;3,33257;
170114;1200;3,4864;
170114;1300;2,23074;
170114;1400;4,50444;
170114;1500;4,84993;
170114;1600;4,46832;
170114;1700;5,58068;
170114;1800;5,85073;
170114;1900;5,58939;
170114;2000;5,22973;
170114;2100;5,03025;
170114;2200;3,99372;
170114;2300;2,88673;
170115;0000;2,56062;
170115;0100;2,23855;
170115;0200;1,46289;
170115;0300;1,07113;
170115;0400;0,685232;
170115;0500;1,85073;
170115;0600;0,378333;
170115;0700;0,989572;
170115;0800;1,72866;
170115;0900;1,62768;
170115;1000;3,17846;
170115;1100;2,92442;
170115;1200;3,07889;
170115;1300;3,23722;
170115;1400;2,85065;
170115;1500;3,27559;
170115;1600;3,6755;
170115;1700;3,35966;
170115;1800;3,68099;
170115;1900;2,98024;
170115;2000;1,29108;
170115;2100;0,33644;
170115;2200;0,316681;
170115;2300;0,759362;
170116;0000;0,422455;
170116;0100;2,30539;
170116;0200;0,616337;
170116;0300;1,04029;
170116;0400;2,35364;
170116;0500;1,28938;
170116;0600;1,04151;
170116;0700;0,340114;
170116;0800;1,27344;
170116;0900;2,3727;
170116;1000;2,04958;
170116;1100;2,88195;
170116;1200;3,26729;
170116;1300;3,01715;
170116;1400;2,70791;
170116;1500;2,56276;
170116;1600;2,79219;
170116;1700;3,63379;
170116;1800;3,39415;
170116;1900;3,21009;
170116;2000;2,71739;
170116;2100;1,36215;
170116;2200;1,84924;
170116;2300;1,58288;
170117;0000;0,732953;
170117;0100;0,560348;
170117;0200;0,641432;
170117;0300;0,836696;
170117;0400;0,107994;
170117;0500;0,405066;
170117;0600;0,41886;
170117;0700;0,22469;
170117;0800;1,10142;
170117;0900;0,846599;
170117;1000;1,51264;
170117;1100;1,4942;
170117;1200;3,21921;
170117;1300;3,23653;
170117;1400;2,35692;
170117;1500;1,81859;
170117;1600;4,83893;
170117;1700;4,97375;
170117;1800;3,13716;
170117;1900;1,20953;
170117;2000;2,22997;
170117;2100;3,45125;
170117;2200;3,51233;
170117;2300;3,30503;
170118;0000;2,89078;
170118;0100;2,09765;
170118;0200;2,78141;
170118;0300;2,4273;
170118;0400;0,900278;
170118;0500;0,888253;
170118;0600;0,433285;
170118;0700;1,28104;
170118;0800;2,97944;
170118;0900;0,653912;
170118;1000;1,78458;
170118;1100;0,412827;
170118;1200;2,81388;
170118;1300;2,89131;
170118;1400;3,2514;
170118;1500;3,34524;
170118;1600;3,40042;
170118;1700;2,80181;
170118;1800;2,28926;
170118;1900;2,03825;
170118;2000;1,61167;
170118;2100;1,00803;
170118;2200;2,84901;
170118;2300;2,60763;
170119;0000;1,57151;
170119;0100;1,36757;
170119;0200;2,33619;
170119;0300;0,789574;
170119;0400;1,62694;
170119;0500;2,29236;
170119;0600;3,03873;
170119;0700;2,9262;
170119;0800;2,74178;
170119;0900;0,950713;
170119;1000;2,79198;
170119;1100;2,77751;
170119;1200;3,42647;
170119;1300;3,81073;
170119;1400;3,2389;
170119;1500;2,80944;
170119;1600;1,77837;
170119;1700;2,30236;
170119;1800;2,52427;
170119;1900;1,70547;
170119;2000;0,338129;
170119;2100;1,91052;
170119;2200;2,93741;
170119;2300;3,06639;
170120;0000;2,60647;
170120;0100;1,70855;
170120;0200;1,10334;
170120;0300;2,01933;
170120;0400;2,59852;
170120;0500;2,57759;
170120;0600;1,40383;
170120;0700;0,241308;
170120;0800;0,861197;
170120;0900;0,324646;
170120;1000;2,88013;
